bathrooms,bedrooms,condition,floors,grade,id,Price,sqft_above,sqft_basement,sqft_living,sqft_lot,waterfront,yr_built,yr_renovated
1,3,3,1,7,A16621,256000,780,170,950,4000,0,1949,0
2,3,3,2,8,A16622,470000,1980,0,1980,9725,0,1994,0
2,3,4,2,9,A16623,675000,2540,0,2540,7680,0,1940,2001
2,4,3,1,8,A16624,369950,1400,1360,2760,7533,0,1997,0
3,5,3,2,9,A16625,615000,2350,600,2950,7980,0,2005,0
3,5,3,2,10,A16626,1200000,3640,0,3640,28531,0,1996,0
1,3,3,2,8,A16627,950000,1870,280,2150,3503,0,1921,0
2,4,3,2,8,A16628,799500,2760,0,2760,5750,0,1993,0
1,2,3,1,6,A16629,187000,840,0,840,11600,0,1952,0
2,5,3,2,9,A16630,598000,2890,0,2890,12478,0,1977,0
2,3,4,1,8,A16631,429950,1340,720,2060,10160,0,1967,0
2,5,4,1.5,7,A16632,347950,1700,0,1700,13500,0,1962,0
2,3,3,2,10,A16633,851000,3560,0,3560,107290,0,1987,0
1,3,3,1,6,A16634,205000,1210,0,1210,10185,0,1957,0
2,3,4,1,7,A16635,225000,1110,480,1590,9200,0,1979,0
2,4,3,1,8,A16636,705000,1520,1100,2620,10536,0,1979,0
2,5,3,2,8,A16637,535000,3190,0,3190,6178,0,2003,0
2,3,3,2,7,A16638,222500,1450,0,1450,9044,0,1990,0
1,2,3,2,8,A16639,313500,1000,270,1270,1282,0,2006,0
2,3,3,2,9,A16640,632000,2730,0,2730,7521,0,1992,0
2,3,3,2,7,A16641,467000,1840,0,1840,3432,0,2012,0
2,3,4,1,8,A16642,339000,1380,590,1970,7210,0,1978,0
2,3,3,2,9,A16643,712000,3200,0,3200,6699,0,2004,0
1,3,4,1,7,A16644,335000,1060,0,1060,10050,0,1967,0
3,3,3,2,8,A16645,470000,1360,380,1740,1693,0,2007,0
1,3,3,1,7,A16646,367000,810,0,810,7000,0,1968,0
2,3,3,2,7,A16647,440500,2460,0,2460,4399,0,2007,0
1,4,4,1,7,A16648,305000,1050,1050,2100,9288,0,1968,0
1,3,3,1,7,A16649,635000,1020,510,1530,5000,0,1948,0
2,3,3,1.5,8,A16650,1020000,1670,0,1670,4800,0,1903,0
2,2,3,2,8,A16651,342000,740,435,1175,1366,0,2005,0
2,3,3,1,8,A16652,283000,1270,860,2130,8800,0,1978,0
2,4,3,1,8,A16653,430000,1280,1190,2470,50123,0,1978,0
2,4,3,2,7,A16654,245000,1700,0,1700,4268,0,2000,0
2,3,3,2,8,A16655,355500,2600,0,2600,5540,0,2004,0
1,3,4,1,7,A16656,395000,1460,0,1460,5000,0,1934,1960
2,4,4,2,8,A16657,324900,2010,0,2010,7280,0,1988,0
1,3,5,1.5,7,A16658,660000,1320,0,1320,5750,0,1918,0
2,3,3,2,10,A16659,570000,3150,0,3150,20189,0,1990,0
2,3,4,2,8,A16660,552321,1960,0,1960,8469,0,1984,0
1,2,4,1,8,A16661,1100000,2050,0,2050,11900,0,1950,0
1,3,4,1,7,A16662,237000,1800,0,1800,9216,0,1950,0
1,2,3,1.5,7,A16663,402000,1210,0,1210,5600,0,1922,0
2,3,5,1,8,A16664,470000,1830,0,1830,39165,0,1963,0
1,3,3,1,7,A16665,395900,940,940,1880,8706,0,1927,0
1,2,3,1,7,A16666,442000,860,0,860,5535,0,1948,0
2,4,3,2,10,A16667,795000,2890,0,2890,16397,0,1997,0
2,3,3,1,7,A16668,190500,1130,260,1390,10155,0,1980,0
2,4,3,2,9,A16669,808000,3340,0,3340,7230,0,1996,0
2,4,3,2,8,A16670,500000,2040,0,2040,6685,0,1998,0
2,4,3,2,11,A16671,775000,3010,0,3010,15992,0,1996,0
1,5,3,1,7,A16672,300000,1100,1010,2110,8500,0,1962,0
1,5,3,1,7,A16673,496000,1100,1010,2110,8500,0,1962,0
2,4,3,2,9,A16674,448000,2510,0,2510,6853,0,2006,0
2,2,4,1,8,A16675,645000,1570,1200,2770,11884,0,1969,0
1,3,4,1.5,7,A16676,464600,1120,0,1120,5500,0,1925,0
1,3,3,2,8,A16677,590000,1530,0,1530,2370,0,1901,0
2,3,3,2,7,A16678,399000,1690,110,1800,3300,0,2004,0
1,2,3,1,7,A16679,305000,1030,0,1030,6000,0,1925,0
1,3,3,1,7,A16680,478000,1210,0,1210,6175,0,1976,0
1,1,4,1,6,A16681,598800,1090,0,1090,32010,0,1958,0
2,4,4,1,7,A16682,430000,1110,680,1790,7203,0,1973,0
1,4,4,1,7,A16683,433000,1180,370,1550,5053,0,1963,0
2,4,3,1,8,A16684,420000,1170,1230,2400,20000,0,1961,2015
1,4,3,2,8,A16685,585000,2470,0,2470,131790,0,1937,0
1,3,4,1,7,A16686,255000,1170,0,1170,7395,0,1969,0
1,3,3,1,6,A16687,305000,1120,0,1120,10125,0,1961,0
1,4,3,1.5,6,A16688,396000,1040,0,1040,4420,0,1944,0
2,4,3,2,9,A16689,347500,2460,0,2460,7350,0,1989,0
2,4,3,2,11,A16690,900000,3690,0,3690,11468,0,1987,0
1,3,4,1,7,A16691,425000,1400,560,1960,43332,0,1982,0
2,3,3,2,8,A16692,429000,1920,0,1920,15124,0,1995,0
2,3,3,2,8,A16693,540000,1220,450,1670,3135,0,2002,0
2,3,4,1,7,A16694,324950,890,450,1340,9750,0,1974,0
2,3,4,2,7,A16695,1050000,1980,630,2610,3357,0,1926,0
1,4,3,1,7,A16696,221000,1260,280,1540,7200,0,1966,0
2,3,3,1,8,A16697,405000,1640,0,1640,7201,0,1948,0
2,3,4,1,8,A16698,1150000,2100,0,2100,15120,0,1953,0
1,4,4,1,8,A16699,588000,1510,420,1930,7245,0,1972,0
2,3,3,1,7,A16700,234950,1430,0,1430,10850,0,1994,0
1,4,4,1.5,7,A16701,580000,1730,700,2430,4995,0,1928,0
3,5,3,1,9,A16702,637000,1840,620,2460,7240,0,1991,0
2,4,4,1,8,A16703,704000,1490,1000,2490,6973,0,1953,0
1,2,5,1,6,A16704,210000,880,0,880,9750,0,1938,0
2,4,3,2,8,A16705,772000,2110,0,2110,3750,0,2000,0
1,4,5,2,8,A16706,763000,1850,0,1850,4388,0,1941,0
1,2,4,1.5,7,A16707,213500,2060,0,2060,7713,0,1930,0
1,2,4,1,6,A16708,255000,680,680,1360,9367,0,1924,0
2,3,3,1,8,A16709,423500,1430,570,2000,10490,0,1978,0
1,3,3,1,8,A16710,520000,1810,0,1810,18483,0,1954,0
2,3,4,1,8,A16711,550000,1460,770,2230,14400,0,1977,0
2,3,3,1,9,A16712,795000,1820,0,1820,7517,0,1997,0
3,4,3,2,8,A16713,495000,2240,500,2740,2811,0,2003,0
2,4,3,2,9,A16714,455000,2710,0,2710,6558,0,1997,0
1,2,3,1,5,A16715,85000,910,0,910,9753,0,1947,0
2,4,2,1.5,6,A16716,239000,1980,0,1980,10585,0,1924,0
1,3,3,1,6,A16717,184900,1040,0,1040,10080,0,1959,0
2,4,3,1,8,A16718,386000,1610,1200,2810,8560,0,1979,0
2,4,3,2,8,A16719,415000,2000,0,2000,5962,0,1999,0
1,3,3,1,7,A16720,387000,1210,320,1530,6372,0,1962,0
4,6,4,2.5,11,A16721,2140000,5110,0,5110,7128,0,1906,0
2,4,3,2,9,A16722,685000,2533,600,3133,16197,0,1965,2010
2,4,3,1,7,A16723,340000,1070,950,2020,32710,0,1941,0
1,2,4,1,6,A16724,422000,750,0,750,4000,0,1926,0
2,3,3,2,8,A16725,442000,1980,0,1980,39932,0,1994,0
1,3,3,1,6,A16726,280000,920,280,1200,6250,0,1943,0
2,5,3,2,9,A16727,1150000,3580,0,3580,8921,0,2000,0
2,3,3,2,7,A16728,279000,2010,0,2010,11618,0,1990,0
2,4,5,1,7,A16729,569000,1060,670,1730,3884,0,1924,0
3,5,3,2,10,A16730,1360000,4770,1190,5960,13703,0,1984,0
1,2,3,1,7,A16731,209950,860,0,860,5080,0,1960,0
1,3,3,1,7,A16732,468000,1370,0,1370,7697,0,1939,0
1,3,3,1,7,A16733,237100,1360,0,1360,9603,0,1963,0
2,4,3,2,8,A16734,336000,2530,0,2530,8169,0,1993,0
2,4,4,2,7,A16735,500000,1680,0,1680,3813,0,1900,0
2,3,3,2,7,A16736,290000,1580,0,1580,6860,0,1995,0
3,7,3,2,9,A16737,1190000,2840,1050,3890,8342,0,1968,0
2,5,3,1.5,7,A16738,365000,1600,0,1600,4168,0,1927,0
1,3,5,1,6,A16739,146300,1200,0,1200,9668,0,1975,0
1,3,3,1,8,A16740,554000,1760,0,1760,10780,0,1977,0
2,3,3,1,7,A16741,424000,1170,500,1670,7700,0,1972,0
3,4,3,2,10,A16742,1350000,3210,1430,4640,9827,0,2007,0
1,4,4,1.5,7,A16743,508500,1800,0,1800,6750,0,1950,0
1,3,3,1,7,A16744,244500,1210,0,1210,8864,0,1985,0
2,2,3,2,7,A16745,206000,1280,0,1280,1566,0,2005,0
2,3,3,2,8,A16746,643500,1650,0,1650,7104,0,1945,1986
1,4,4,2,7,A16747,372500,1590,0,1590,10523,0,1922,0
2,5,3,1,8,A16748,630000,1720,180,1900,5000,0,1957,0
2,2,3,2,8,A16749,418000,1500,0,1500,3608,0,2005,0
2,4,3,2,9,A16750,425000,2689,0,2689,6688,0,2006,0
2,4,3,2,9,A16751,800000,3250,0,3250,5500,0,2007,0
1,2,3,1,7,A16752,208000,960,0,960,13438,0,1951,0
1,3,4,1,7,A16753,476000,1650,0,1650,9600,0,1977,0
2,3,3,2,8,A16754,277500,1690,0,1690,5171,0,2003,0
1,3,4,1,8,A16755,478000,1410,1380,2790,36585,0,1970,0
2,4,5,3,8,A16756,890000,2310,0,2310,4020,0,1979,0
3,3,3,3,8,A16757,450000,1390,400,1790,1288,0,2000,0
1,3,3,1,6,A16758,205000,1230,0,1230,8750,0,1965,0
2,3,5,1.5,8,A16759,665000,1620,0,1620,2640,0,1929,0
2,4,5,1,8,A16760,518000,1440,1000,2440,12051,0,1966,0
2,4,3,2,8,A16761,465000,2100,0,2100,7350,0,1979,0
2,3,3,2,7,A16762,330000,3040,0,3040,7232,0,2003,0
3,4,3,2,7,A16763,449400,2490,0,2490,5064,0,2007,0
2,3,3,1,9,A16764,829000,2690,0,2690,10443,0,2007,0
1,4,3,1,8,A16765,450000,2190,0,2190,9752,0,1964,0
1,3,5,1,7,A16766,310000,1490,0,1490,9120,0,1959,0
2,3,4,2,9,A16767,615000,2530,0,2530,45234,0,1985,0
2,3,4,1,8,A16768,605000,1120,940,2060,4040,0,1947,0
2,3,4,2,9,A16769,437500,1970,0,1970,35100,0,1977,0
1,3,4,1.5,7,A16770,545000,1400,0,1400,4000,0,1925,0
2,3,3,1,10,A16771,770000,2390,1290,3680,35617,0,1985,0
2,5,4,2,8,A16772,600000,3000,0,3000,13899,0,1975,0
1,3,3,2,7,A16773,560000,1440,0,1440,5000,0,1910,0
5,5,3,2,12,A16774,1920000,6660,1070,7730,230868,0,2004,0
1,3,4,1.5,7,A16775,457000,1170,0,1170,3348,0,1924,0
1,2,3,1.5,6,A16776,585000,1520,250,1770,8640,0,1949,0
2,3,3,1,8,A16777,560000,1860,0,1860,13374,0,1985,0
1,2,4,1,5,A16778,345000,770,0,770,3008,0,1917,0
3,4,3,2,8,A16779,550000,2440,1380,3820,17745,0,1955,0
2,4,3,2,10,A16780,589950,3190,0,3190,8195,0,2006,0
1,3,3,1,7,A16781,327000,1320,0,1320,13200,0,1970,0
2,2,4,2,7,A16782,800000,1730,0,1730,31491,1,1947,1988
1,3,3,1,6,A16783,150000,1010,0,1010,25000,0,1966,0
2,2,3,3,8,A16784,425000,1140,0,1140,1182,0,2007,0
1,3,3,1,7,A16785,350000,860,0,860,7030,0,1973,0
1,3,4,2,6,A16786,273000,1540,0,1540,10545,0,1978,0
2,4,3,1,8,A16787,750000,1080,1080,2160,9525,0,1961,0
1,3,4,1,7,A16788,240000,1450,0,1450,9477,0,1963,0
1,3,4,1,8,A16789,400000,1830,0,1830,9620,0,1978,0
1,3,5,1,7,A16790,230000,980,650,1630,6625,0,1980,0
2,4,3,2,8,A16791,372000,2500,0,2500,8215,0,1990,0
1,3,3,1,7,A16792,459500,1030,440,1470,4950,0,1984,0
2,3,4,2,8,A16793,582000,2380,0,2380,19860,0,1995,0
2,4,3,1,7,A16794,465000,1420,750,2170,7700,0,1969,0
2,3,3,1,9,A16795,386000,2120,0,2120,7560,0,1991,0
2,3,3,2,8,A16796,546000,1530,0,1530,3464,0,1998,0
1,3,4,1,7,A16797,278000,2060,650,2710,9088,0,1965,0
2,3,3,2,8,A16798,540000,2860,0,2860,8935,0,2004,0
1,4,3,2,7,A16799,529000,2800,0,2800,90169,0,1934,1985
1,4,3,1.5,7,A16800,554000,1120,0,1120,7104,0,1946,0
1,3,3,1,7,A16801,210000,1430,300,1730,7210,0,1963,0
1,2,4,1,6,A16802,225000,1010,0,1010,5408,0,1926,0
2,4,3,2,9,A16803,561600,2350,0,2350,6624,0,1990,0
5,6,3,2,7,A16804,300000,2860,0,2860,5682,0,1978,0
3,4,5,2,10,A16805,1650000,3485,800,4285,9567,0,1946,0
3,4,3,2,10,A16806,1020000,4060,0,4060,19290,0,2002,0
1,3,3,1,7,A16807,150000,960,350,1310,9612,0,1962,0
1,2,3,1,7,A16808,400950,1400,920,2320,6250,0,1948,0
2,4,3,2,9,A16809,620000,2210,0,2210,8101,0,1985,0
2,4,4,1.5,8,A16810,449000,1680,410,2090,14141,0,1941,0
2,4,3,1,7,A16811,630000,1250,990,2240,4025,0,1926,2005
1,2,4,1,6,A16812,336000,1180,0,1180,7200,0,1949,0
1,4,4,1,7,A16813,299950,1560,0,1560,31299,0,1965,0
2,4,3,1,8,A16814,352500,1350,620,1970,7451,0,1962,0
1,2,3,1,6,A16815,150000,840,0,840,12750,0,1925,0
1,2,3,1,6,A16816,175000,840,0,840,12750,0,1925,0
2,3,3,1,8,A16817,305000,1830,0,1830,10873,0,1989,0
3,4,3,2,12,A16818,2570000,2659,1816,4475,20424,1,1999,0
1,3,3,1,7,A16819,607500,1200,600,1800,4700,0,1941,0
1,2,3,1,7,A16820,505000,950,300,1250,5040,0,1920,0
1,3,4,1,7,A16821,280500,1220,1220,2440,10179,0,1962,0
2,3,3,2,10,A16822,610000,2910,0,2910,12283,0,1993,0
2,5,3,2,8,A16823,381000,3060,0,3060,6895,0,2003,0
2,5,3,1,8,A16824,482000,1320,910,2230,9600,0,1978,0
1,3,3,1,7,A16825,379950,1270,0,1270,6900,0,1977,0
4,4,3,2,11,A16826,2500000,4300,0,4300,19844,0,1985,1999
2,3,3,1,7,A16827,425000,1180,400,1580,39189,0,1992,0
2,4,4,2,8,A16828,580000,2570,0,2570,36465,0,1980,0
1,2,3,1,7,A16829,605000,860,0,860,6510,0,1952,0
1,1,3,1,8,A16830,194000,760,60,820,1060,0,2007,0
2,4,3,2,8,A16831,546200,2090,0,2090,8579,0,1987,0
3,4,3,2,10,A16832,1400000,2560,1000,3560,16782,0,2014,0
1,3,4,1,7,A16833,315000,1240,620,1860,9629,0,1961,0
1,3,5,1.5,6,A16834,465000,900,0,900,8690,0,1941,0
1,2,3,1,6,A16835,330000,580,580,1160,32251,0,1963,2000
2,4,3,2,10,A16836,795000,3100,0,3100,7501,0,1998,0
2,4,3,1,7,A16837,265000,1280,1020,2300,9100,0,1977,0
2,4,3,2,11,A16838,1300000,2040,1070,3110,11857,0,1990,0
1,3,3,1,6,A16839,126500,1130,0,1130,12212,0,1942,0
2,4,3,2,9,A16840,760000,2920,0,2920,7901,0,2004,0
1,2,3,2,9,A16841,540000,1050,180,1230,1569,0,2009,0
2,5,5,1,7,A16842,446000,1370,820,2190,12687,0,1978,0
0,1,3,1,6,A16843,170000,850,0,850,5600,0,1903,1994
2,3,3,1,7,A16844,379000,1000,500,1500,7420,0,1972,0
4,9,3,2.5,11,A16845,1400000,3870,750,4620,5508,0,1915,0
2,4,3,2,9,A16846,800000,3150,0,3150,7035,0,2004,0
1,3,3,1,7,A16847,260000,1300,0,1300,10139,0,1962,2007
2,5,4,1,7,A16848,820000,1580,1580,3160,8000,0,1960,0
1,3,4,1,7,A16849,449950,2070,0,2070,96703,0,1999,0
2,3,3,1,7,A16850,392000,1220,570,1790,7125,0,1974,0
2,3,3,2,8,A16851,465000,1650,0,1650,4636,0,1999,0
2,4,4,1,7,A16852,449950,1230,840,2070,7312,0,1977,0
1,3,5,1.5,7,A16853,520000,1180,400,1580,8841,0,1923,0
2,4,3,1,8,A16854,546800,1420,750,2170,10000,0,1975,0
2,4,3,1,7,A16855,825000,1560,660,2220,11925,0,1953,1985
1,3,3,1,7,A16856,337000,1440,0,1440,11364,0,1985,0
1,2,3,1,6,A16857,333000,720,0,720,6686,0,1942,0
2,2,3,2,8,A16858,380000,760,360,1120,780,0,2004,0
2,3,3,2,8,A16859,280000,1970,0,1970,8426,0,1992,0
1,3,4,1,6,A16860,202000,1420,0,1420,9081,0,1990,0
2,4,3,2,8,A16861,585000,2250,0,2250,4119,0,2001,0
2,4,4,1,8,A16862,435000,1330,1300,2630,9663,0,1956,0
3,4,3,2,11,A16863,1200000,4740,0,4740,172497,0,2003,0
2,2,3,2,7,A16864,364000,1280,0,1280,2574,0,1992,0
1,3,3,1,6,A16865,300000,1260,0,1260,8280,0,1946,0
1,2,3,1,8,A16866,558000,1930,0,1930,4601,0,2006,0
1,1,3,1,7,A16867,199950,1048,0,1048,4800,0,1942,0
2,3,4,1,8,A16868,515000,1640,0,1640,8400,0,1962,0
2,4,3,2,8,A16869,590000,2380,0,2380,4950,0,2004,0
2,4,5,1,8,A16870,813500,2220,310,2530,15520,0,1964,0
2,4,4,2,8,A16871,725000,2700,0,2700,25870,0,1992,0
2,3,3,1.5,8,A16872,490000,2330,0,2330,3600,0,1971,0
2,3,3,2,7,A16873,277000,2160,0,2160,9612,0,1994,0
1,4,3,1,7,A16874,325000,1470,0,1470,70800,0,1976,0
2,4,3,2,8,A16875,649800,2280,0,2280,9827,0,1995,0
1,3,3,1.5,7,A16876,425000,1280,0,1280,3200,0,1903,0
1,2,3,1,7,A16877,460000,850,0,850,4650,0,1975,0
3,3,4,2,9,A16878,750000,4610,0,4610,81935,0,1984,0
2,5,3,1,8,A16879,469000,1790,900,2690,11745,0,1960,0
1,4,3,1,8,A16880,566000,1340,1100,2440,5000,0,1954,0
2,3,3,2,8,A16881,407500,1930,0,1930,10460,0,1996,0
1,2,3,1,6,A16882,353500,800,0,800,8775,0,1942,0
2,3,3,1,8,A16883,524000,2430,0,2430,73151,0,1974,0
2,4,3,2,7,A16884,264950,1990,0,1990,9656,0,1994,0
2,3,3,2,9,A16885,547500,2550,0,2550,10355,0,1990,0
2,3,3,2,7,A16886,264500,1370,0,1370,7087,0,1993,0
2,3,3,1,7,A16887,507500,1020,1000,2020,8118,0,1963,0
3,3,3,2,8,A16888,560000,1180,380,1560,2198,0,2006,0
4,5,3,2,11,A16889,995000,4090,1520,5610,22529,0,1996,0
2,6,3,2.5,9,A16890,835000,3560,0,3560,5120,0,1900,0
1,3,4,1,8,A16891,440000,1220,900,2120,6290,0,1949,0
2,3,5,1,8,A16892,1020000,1460,1460,2920,5629,0,1955,0
1,2,3,1,7,A16893,300000,1340,0,1340,7788,0,1947,0
1,3,1,1.5,6,A16894,125000,1230,0,1230,4800,0,1916,0
3,4,3,2,10,A16895,986000,1920,920,2840,5900,0,1910,2008
2,4,3,1,7,A16896,315000,1680,400,2080,5650,0,1950,0
2,4,3,2,7,A16897,320000,2070,0,2070,7007,0,1996,0
3,4,3,2,11,A16898,972000,4010,0,4010,13797,0,2003,0
2,3,4,1,7,A16899,760000,1540,650,2190,10000,0,1957,0
3,4,3,2,6,A16900,265000,1730,0,1730,7264,0,1920,0
1,2,3,1,7,A16901,355000,1250,0,1250,4558,0,1948,0
1,3,3,1,6,A16902,300000,1300,0,1300,20812,0,1927,0
2,5,4,1,7,A16903,474950,1460,620,2080,8347,0,1975,0
2,4,4,2,7,A16904,470000,2180,0,2180,17180,0,1977,0
1,3,3,1,7,A16905,437500,1630,0,1630,16393,0,1969,0
1,2,3,1,8,A16906,520000,1040,800,1840,3825,0,1928,0
1,2,4,1,6,A16907,237600,1370,0,1370,11584,0,1950,0
1,2,4,1,8,A16908,162950,950,0,950,2784,0,1972,0
1,3,3,1,8,A16909,457000,1690,0,1690,6375,0,1903,2002
2,3,4,1,8,A16910,635000,1210,570,1780,11000,0,1980,0
3,4,4,1.5,8,A16911,735000,2060,780,2840,4120,0,1931,0
2,2,3,2,9,A16912,910000,2000,0,2000,5150,0,1992,0
3,3,3,2,8,A16913,346500,1290,280,1570,2048,0,2006,0
2,4,3,1,9,A16914,655000,1630,740,2370,9517,0,1984,0
1,3,3,1,7,A16915,425000,1610,0,1610,144619,0,1977,0
1,3,4,1,6,A16916,137000,1300,0,1300,10125,0,1959,0
2,3,3,2,9,A16917,557500,2620,0,2620,11056,0,1988,0
2,4,3,2,8,A16918,415000,3060,0,3060,48787,0,1992,0
2,5,4,2,9,A16919,830000,2780,0,2780,10192,0,1978,0
3,4,3,2,11,A16920,949000,4270,0,4270,85643,0,1991,0
1,3,5,1,7,A16921,420000,1310,0,1310,3963,0,1986,0
1,2,3,1,7,A16922,353000,1100,0,1100,7500,0,1951,0
1,3,3,1.5,8,A16923,560000,1480,0,1480,383328,0,1980,0
2,3,3,3,8,A16924,445700,1270,0,1270,1180,0,2001,0
1,4,3,1.5,7,A16925,226000,1270,0,1270,6459,0,1918,0
1,3,4,1,7,A16926,358000,890,0,890,9870,0,1960,0
1,3,5,1,7,A16927,501000,740,740,1480,8667,0,1954,0
2,4,3,1,9,A16928,609000,1840,1400,3240,23870,0,1972,0
3,4,3,2,10,A16929,734950,3050,1230,4280,47179,0,2002,0
2,5,4,1,8,A16930,725000,1830,1380,3210,12000,0,1968,0
2,3,3,1,7,A16931,350500,1390,480,1870,7200,0,1975,0
2,5,4,1,8,A16932,610000,1990,2000,3990,3839,0,1962,0
1,2,3,1,7,A16933,605125,910,250,1160,5029,0,1940,0
2,4,4,2,9,A16934,1390000,2940,0,2940,20384,0,1970,0
2,3,3,2,8,A16935,550000,1850,0,1850,37264,0,1981,0
1,2,3,2,7,A16936,335000,760,300,1060,1202,0,2003,0
2,3,4,1,7,A16937,397000,1100,0,1100,9165,0,1969,0
2,3,3,1,7,A16938,240000,1190,0,1190,10299,0,1994,0
2,3,5,1,7,A16939,240000,1030,0,1030,11118,0,1970,0
1,2,3,1,7,A16940,262500,1140,0,1140,14373,0,1949,1996
1,3,3,1,7,A16941,440000,1200,1060,2260,5300,0,1940,0
1,3,4,1.5,6,A16942,160000,1140,0,1140,3240,0,1910,0
1,4,1,1.5,7,A16943,427000,1860,0,1860,4736,0,1901,0
3,4,3,2,9,A16944,920000,4080,0,4080,10666,0,2005,0
2,4,3,2,10,A16945,2300000,2180,1100,3280,7100,0,1911,1987
2,4,4,2,9,A16946,480000,2870,0,2870,35757,0,1977,0
1,4,4,1,9,A16947,615000,1960,340,2300,11700,0,1977,0
2,3,4,1.5,7,A16948,736500,1290,940,2230,4800,0,1915,0
2,3,3,2.5,8,A16949,542500,1600,320,1920,1649,0,2004,0
1,2,5,1,6,A16950,191000,700,0,700,5000,0,1952,0
2,4,4,2,8,A16951,730000,2740,0,2740,11975,0,1991,0
2,5,5,2,9,A16952,1230000,3440,0,3440,5000,0,1901,0
1,1,4,1,5,A16953,129000,650,0,650,15364,0,1967,0
1,3,4,1,7,A16954,284000,1500,0,1500,10018,0,1957,0
2,3,3,2,9,A16955,645000,2490,0,2490,5978,0,2003,0
1,3,4,1,7,A16956,218000,1330,0,1330,7600,0,1968,0
3,4,3,2,8,A16957,675000,2120,1070,3190,6875,0,1999,0
2,3,3,2,7,A16958,575000,1110,480,1590,2910,0,1984,0
1,2,4,1,6,A16959,225000,830,0,830,5720,0,1950,0
2,3,3,2,8,A16960,626000,1810,0,1810,5107,0,1989,0
2,4,3,2,9,A16961,499950,2910,0,2910,20067,0,2001,0
1,4,3,1,7,A16962,405000,1090,1090,2180,13529,0,1956,0
1,3,4,1,6,A16963,152500,1090,0,1090,3523,0,1969,0
2,4,3,2,8,A16964,325000,2160,0,2160,6825,0,1994,0
1,3,5,1,7,A16965,475300,1110,1000,2110,10005,0,1924,0
1,3,4,1,7,A16966,485000,1210,970,2180,7318,0,1967,0
2,3,4,2,7,A16967,720000,1500,600,2100,2200,0,1919,0
1,3,3,1,7,A16968,465000,1410,0,1410,6886,0,1924,2013
1,3,3,1,7,A16969,489000,920,100,1020,9072,0,1930,0
5,5,3,2,12,A16970,3100000,5090,0,5090,23669,0,2006,0
2,3,4,1,7,A16971,288000,1280,810,2090,7500,0,1977,0
1,3,4,1,7,A16972,225000,1350,0,1350,9793,0,1968,0
1,3,3,1,8,A16973,499000,2240,410,2650,11774,0,1952,0
3,5,4,2,8,A16974,632000,2100,1420,3520,36558,0,1985,0
2,3,3,2,8,A16975,580000,2040,0,2040,4627,0,1992,0
1,4,3,2,8,A16976,730000,2100,240,2340,5000,0,1912,0
2,4,3,2,7,A16977,325000,1770,0,1770,7799,0,1998,0
1,3,5,1,7,A16978,421000,1100,0,1100,8662,0,1964,0
2,3,3,2,8,A16979,316000,1490,0,1490,4078,0,1998,0
1,2,4,1,6,A16980,415000,880,580,1460,4200,0,1914,0
2,3,3,2,7,A16981,401000,1350,0,1350,2839,0,2003,0
0,3,4,1,5,A16982,229950,1030,0,1030,12700,0,1944,0
1,3,4,1,8,A16983,539950,1820,0,1820,9875,0,1966,0
2,3,3,1,6,A16984,335000,1170,0,1170,5360,0,1919,0
2,3,3,2,7,A16985,339000,1450,0,1450,3748,0,2004,0
1,4,4,1,7,A16986,414950,1100,1100,2200,8545,0,1918,1982
2,4,4,1,8,A16987,650000,1610,0,1610,8976,0,1966,0
2,3,3,2,8,A16988,445000,2690,0,2690,21883,0,1994,0
2,3,3,2,9,A16989,295000,1850,0,1850,7800,0,1974,0
2,4,4,2,9,A16990,975000,2010,240,2250,3600,0,1912,1994
1,3,4,1,7,A16991,296500,1580,0,1580,10100,0,1961,0
2,4,3,1,8,A16992,440000,1550,480,2030,56192,0,1979,0
1,5,3,1,7,A16993,420000,1890,0,1890,10880,0,1962,0
2,3,3,2,8,A16994,302000,2140,0,2140,9492,0,1994,0
1,4,4,1,8,A16995,350000,1770,0,1770,7336,0,1986,0
1,3,4,1.5,8,A16996,667000,2260,1060,3320,478288,0,1933,1982
2,3,4,1,7,A16997,645000,910,730,1640,4218,0,1941,0
2,4,4,1,7,A16998,430000,1220,600,1820,5400,0,1988,0
1,4,3,1,7,A16999,413000,810,600,1410,6000,0,1925,0
1,3,3,1,7,A17000,420000,1240,0,1240,7300,0,1968,0
2,3,4,1,7,A17001,495000,1230,550,1780,8050,0,1979,0
4,4,3,2,10,A17002,2190000,4240,0,4240,13162,0,2004,0
2,4,3,2,10,A17003,965000,3570,0,3570,17411,0,1990,0
2,4,3,1,8,A17004,500000,1200,700,1900,5001,0,2008,0
1,3,3,1.5,7,A17005,636100,1010,0,1010,6000,0,1919,1977
2,4,4,2,9,A17006,720000,2870,0,2870,12648,0,1986,0
1,3,3,1,8,A17007,298000,1340,280,1620,12825,0,1962,0
1,2,4,1,6,A17008,409000,740,740,1480,4000,0,1925,0
2,4,3,2,9,A17009,370000,2650,0,2650,5706,0,2005,0
1,5,5,1,7,A17010,230000,1410,0,1410,9000,0,1967,0
2,3,3,1,7,A17011,290000,1360,0,1360,6685,0,1952,0
2,4,4,1,8,A17012,420000,1560,1370,2930,9840,0,1977,0
2,4,3,2,10,A17013,917000,3500,0,3500,10891,0,1995,0
3,5,3,2,10,A17014,957000,2180,980,3160,5000,0,2005,0
2,3,3,2,7,A17015,482000,1710,0,1710,21485,0,1989,0
